wallet,timestamp,in_token,out_token,amount_in,amount_out,volume_usd,platform,tx_hash,mode,leverage
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-08 20:09:01.000 UTC,DOGE,USDT,1192.44736062,1192.16268423,1788.67,raydium,9VfBjCyoWuZk8qkoXmJTiU4remyoc8xRwWNKtVqEQpgKVA3SuDRTebrE7ajxmvzh,futures,10
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-08 21:46:13.000 UTC,TON,USDT,7.52858753,7.52118216,79.8,okx,eYh676Baai7SQEsgxGe6q7B5Lhga2xE8F3sMQ689FzCm9DAAvFtkWgMQBXStpaXz,futures,2
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-08 22:43:17.000 UTC,BCH,USDT,0.02407317,0.02409198,645.16,pumpdotfun,8kZVQk8sg8Ko2yokvrrv9o9HtwadZ2dgZ92Urqraq5WLjQSHzuzQnzrTn1imaaCW,futures,50
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-09 00:27:16.000 UTC,LTC,USDT,0.31973577,0.31996914,1342.89,raydium,mJE1TU4RuDmgLppkQrvMoPBmhwQEFtrMcPMsM4PkTpi2DYZdHtuRG2MWHJyVZDLh,futures,50
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-09 00:56:06.000 UTC,LTC,USDT,0.02242886,0.02242112,94.2,raydium,FCRiBQNG3fNC26PqPfFYFCDVg9zSJqbxhWdWR3WHUdY3bNRSurgacD9yd8P64PBv,futures,50
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-09 01:16:05.000 UTC,ADA,USDT,102.71948855,102.66742826,86.28,kucoin,rjZkcsXEJzXHAaZhR9PiA1whbAuJrFf3PoJUsfoFhvqHVfcBk6W8tR1ytoviwKdk,futures,2
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-09 01:47:36.000 UTC,DOGE,USDT,119.88612732,119.89551305,539.49,okx,AGvBPxkptyFmZtDDu3PsfLKzCanZFY5DVgKVuKGSxt6RYAbeLsbUHWC1LSSj9p2w,futures,30
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-09 02:23:58.000 UTC,ADA,USDT,111.02752596,110.9430206,932.63,raydium,xneN2TXq8mgM6sCKoaRiHajKUNtQD7eAYnUgKQbcMpMr2NhiZCyVWd6aB1Deut5c,futures,20
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-09 03:51:36.000 UTC,BCH,USDT,0.02973629,0.02973569,1992.33,raydium,5hMK7ehnoCpdqGy68rhh5K5gSCWPW8JEfcYejCgTciuigkRhVBcyXj5Pme5FEKyw,futures,125
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-09 04:02:43.000 UTC,DOGE,USDT,79.99027777,79.95908666,599.93,binance,BKGJ97ASH656zpWLjuiPgUwksaJkwhYCibmri95CxPZs9KeFnMkBDEmJvKbKtTAV,futures,50
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-09 05:31:12.000 UTC,XRP,USDT,21.4619706,21.46159583,1422.93,kucoin,me5Lomtv5tF8gMqeMWYUxenm2ua4Nv2bTigXxsRdvnAYxcG8M48dyjvQvUco7HCt,futures,30
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-09 06:22:09.000 UTC,DOT,USDT,1.65306736,1.65279466,512.45,okx,HpbuqwWd7HDe9PLffLE41aoqXbdDXjS17Z96uVKAUAWufdBGVVPRpnXDctzhUSor,futures,50
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-09 06:34:38.000 UTC,ADA,USDT,207.71209431,207.52495269,174.48,okx,sEE5N1JNmx3sj5jeW2V1PCHf9zUn8qRWCuB2xjUjuZYVaqpXTCD7BKywSF6Pj98L,futures,2
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-09 07:19:14.000 UTC,LTC,USDT,0.24885464,0.2488128,627.11,binance,V14BtfCi6EHNpxcPu7h7MBqL8BhSNUJRHGYQDf7VnKvHSuoXYrtdn2JjmHu9Zt9k,futures,30
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-09 08:05:24.000 UTC,DOGE,USDT,19.81856291,19.83098698,371.6,bybit,MwYXMeJG44KoFZEEgHrg8J1u13R3LGW5GqVTbQXT25eNGgvSf7XYvxNjpL6i6dvt,futures,125
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-09 09:19:07.000 UTC,SHIB,USDT,869010.80978261,868192.03313382,782.11,pumpdotfun,zT3nt83TDfCM3B7apzo3Da4FGLG72n3EEcmqbuQHhQwF6DS6nc7F1yLKVz7NtSYE,futures,50
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-09 11:14:35.000 UTC,XRP,USDT,16.54124588,16.52781693,1827.81,binance,kap4bWmrChiQixXbpGf8aEehtTStt3q4cbZshKtfDvt1nC3LtCTXJ5Z9vjhag64t,futures,50
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-09 11:36:17.000 UTC,ETH,USDT,0.00355226,0.00354922,1086.99,binance,mHSkB9LZKgcWbCfZREiRaQ3GAfxXHWwZMks9YPFPNWtJwFfNys1CpW696UEZpXKT,futures,100
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-09 11:49:01.000 UTC,LINK,USDT,0.36900643,0.36932018,494.47,bybit,7dtxhFDfWwvp6AJj9eq565gwiDQK2FqxVLzgLAVto6eC9aTq7N1YU15xcGcAohjB,futures,100
0x00000019aa4e16c01397e25dd22ce23def6d6227,2024-11-09 12:14:17.000 UTC,ADA,USDT,46.42509002,46.38318749,1949.85,pumpdotfun,99YY4YanYnwpfTkMVFeVsFCrYmUJ2JWfig2ykKstdDxtLu7msVq2ZNXnL4nkrFaZ,futures,100
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 01:19:21.000 UTC,SOL,USDT,4.95014153,4.95195479,1405.84,bybit,mndn3kCw1nX1Q9LVutSLqF6mBrLkTXX1AE1sifPHjZF89hAVWQWFhXEHsbKzNZUt,futures,2
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 02:37:49.000 UTC,AVAX,USDT,1.2245632,1.2244415,857.19,okx,31hjAs3Z864Jipc5JUZaU4GpyJj4vPJRcPsBbWQmo5LHmEbm8yY7UkrbzCTpQYsz,futures,20
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 02:51:03.000 UTC,TRX,USDT,59.30637233,59.32837731,1660.58,bybit,Phi22SRsH39WJXDJvxN6jUNbW2Xpy2qYGnTYXp1CBE1rT2kMnpK2MNVX48qaPFsR,futures,100
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 03:38:02.000 UTC,TON,USDT,0.56225889,0.56186434,372.5,kucoin,nF1tTs1ESFBFB9g7ViRroDRfKXsk3DJAsJhW2xpxtZ4Ydh7yPnmXx8gH2kMumfb1,futures,125
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 05:13:03.000 UTC,LINK,USDT,0.4174013,0.41774532,279.66,kucoin,xdb7EbCyVJxeHyncw43jUq9dMKuHanWjnMRFnJ1wdAG15wRBDq9DnfFYpnojMJbu,futures,50
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 05:32:48.000 UTC,ADA,USDT,89.47998761,89.47208434,1127.45,binance,ZDD6tERhccKHvmZPXji9UayvFSik9qKG9VEKAFMo6GbZhLkwntEg26eKvbi2tzhN,futures,30
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 07:02:09.000 UTC,TRX,USDT,11.29171088,11.28088871,395.21,kucoin,HtLTE4rANo1Q8ef2YunmSJg9TEGFv51YJiegq2GWVQo7thS5qyuYMCdVHHiYQ4fj,futures,125
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 08:03:08.000 UTC,BTC,USDT,0.00011111,0.00011118,1268.1,binance,jL7b73GUSH1UzZmYvrbjNbgkJ6reiskp5WXYfYiKQj34ghXDAiAA7rGb45j8UY66,futures,125
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 09:03:08.000 UTC,LINK,USDT,0.9752663,0.97548364,1633.57,binance,8jRdnGeS8iUxK6C7iTqM3CJdU7ihY4Pgxe6sZ4bpSweEEjTDryE5q1komSSnEa2k,futures,125
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 09:49:14.000 UTC,XRP,USDT,14.89343444,14.88774626,1645.72,binance,G2jVPU5L6tv4qS1F3isdVxoTWkBqAWeJQc8oQmYc7MoWeQ4yWPKFGZDU1bCbHDvA,futures,50
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 11:03:11.000 UTC,MATIC,USDT,628.09474106,628.46558128,1067.76,raydium,wbREpRLAVAqbPJ2u1oZBTje8hmTXg7bReXebuhLYXYvPNxjKYaXaMy4FxspBujLs,futures,2
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 12:43:33.000 UTC,MATIC,USDT,9.20893438,9.21002118,391.38,raydium,88t42gCLHb3NYNjmjVD8UVj7NocaDRiAvRgWVPBWRpnFYQEZ4GPvdQjfT6VjW8yA,futures,50
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 13:21:35.000 UTC,UNI,USDT,0.9701501,0.97014349,994.4,okx,t5j5Jvoc3xp3p8Tvqa3ZUnf7dgGdE8ZEGEHu9RhowQ8ueRK6YdPgH8ww8TCYW5vd,futures,125
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 14:40:54.000 UTC,LINK,USDT,4.29793892,4.29653306,1151.85,raydium,HdPGkRVq9cABKhM7DoMVAiagfLtHibPV8XBWTnoQAWe9Cr9KDTop3c99qgyci4bB,futures,20
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 16:31:39.000 UTC,SHIB,USDT,1029232.19570165,1029430.11441124,926.31,raydium,9FZ3hnnkCiXRUc3Nkwvmh7aP3i59rt1HLZZma57zTUxfu2TugRFraxV9FSPHR277,futures,50
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 18:11:08.000 UTC,TON,USDT,8.8524345,8.85154219,938.36,raydium,hxPrcyD5sh47NcJegJK9r9ZjqiCcccXikEeK2DgbrVzXJvLng2sULy6vJoKr25XA,futures,20
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 19:07:57.000 UTC,LTC,USDT,0.76131431,0.76059674,639.5,pumpdotfun,8VaUmjj95BPrKHswHyC9UAotbzhKhuC8eRm5jD7y5hD93duXTRuHCVBugwGzmk7D,futures,10
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 20:49:07.000 UTC,DOT,USDT,14.80136994,14.79724439,1835.37,okx,eDnu83fah19kHfj3FVwPoBur3Jy6iwwz2hMLbzi5dSyDcTgsUYc4zXc1XkvgqZL5,futures,20
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 21:15:02.000 UTC,DOGE,USDT,46.6763872,46.63893325,700.15,binance,t55V1tHAGQdarmjB1R3FoRKYnWRsxUyND8XjStrtMNsy1kVBkPejT2B7zXLjVYEP,futures,100
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-01 22:34:30.000 UTC,TON,USDT,125.58796934,125.64574852,1331.23,kucoin,dpmxbQLv14HEtWbHfWJ8YqHZYghRpKoKYZ1Z6FDfsYeU87ai2tQF6pKgTUMtZMcP,futures,2
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 00:08:50.000 UTC,SHIB,USDT,7517397.356785,7521847.32062139,1353.13,bybit,QCFRkBAW4F96XTBNKUon9Pu2NfdJThmN7uD4fSbq8Bd26E2YzQHrBR8qT7NRASSn,futures,10
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 01:51:54.000 UTC,LTC,USDT,0.88952318,0.8894995,1494.4,kucoin,mk9dQ6gEKRu3CvNN41uYTqFGJPyV8bGTvFeNPz9TjHAi6Cy1XKY2GbthAmuykP2e,futures,20
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 03:32:43.000 UTC,BCH,USDT,0.03541231,0.03538451,1898.1,pumpdotfun,voxUFgJAAHot3d9NcsuXu1g4XaWEmx5VbaSDgnALrgGr4ydXDpz4h6WrTDxyTmDn,futures,100
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 04:08:41.000 UTC,AVAX,USDT,0.9048536,0.90473582,316.7,raydium,NXQ9RWNKvM2GiWesbrBPYWvzFJm4yYFcEcn8pJgCZLMzyj9na7U7HSrjBeXmdYzR,futures,10
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 04:47:36.000 UTC,TON,USDT,10.05681396,10.05836386,1599.03,kucoin,jBTEt19RyJv9Vw73C6No78aZq5YbArStkyRz3GAV3ZXoo1n2Q4B8poJmXFTum6cm,futures,30
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 05:16:05.000 UTC,SOL,USDT,0.17343993,0.17340511,738.85,binance,CFqkPdugD8Ma6vwbAnuZPLoQFNthMKA9NaAaWBN3ZoU6fMiXBSaXNM5EgSbcYt4m,futures,30
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 06:04:51.000 UTC,XRP,USDT,21.24990182,21.2348063,939.25,kucoin,LHcM5fKDpdEKDRMoZRXTmFPx3BZpJHJy2xF2Chzec8XXSK6jNpkHDKsgmeSTua8w,futures,20
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 07:31:28.000 UTC,XRP,USDT,30.09146778,30.11811283,1995.06,okx,iFcgc8x9So4DU3g3uACNkej5NcvE1Hyo7YFhGGCcmXoFhuum7QYs5GF4UUcRMgwM,futures,30
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 08:22:50.000 UTC,DOT,USDT,160.17149292,160.15528444,1986.13,okx,S8oM91iEn1yGaPHqaHpCuzTXjSug5AHFWeAWKoAg2RjpBCxoibpyusqHEp1nkNWP,futures,2
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 09:33:50.000 UTC,DOGE,USDT,41.32930264,41.3621333,185.98,raydium,8ZRZwvxQPg9pjPnoUWDGXDS5iasRtgJkGu7Lk5WE7qa4YuP7ZjrDder4KVWG4KF5,futures,30
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 10:57:14.000 UTC,TON,USDT,3.09423476,3.0933012,1639.94,binance,js6hBdAHm3wo8C9E7fAoeYyF8mRd1t8WRnr6q2CyBsaMszeABZbTARMgV5RDMxuL,futures,100
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 12:20:45.000 UTC,TRX,USDT,32.89963107,32.87950014,92.12,raydium,Twkxvt5hjEw6HLqw7SFRbwPCHQbfrPqKQdKtxzs3guZe2iZdTqbK44UaoyAVkQ2y,futures,10
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 14:13:01.000 UTC,SOL,USDT,0.11688327,0.11689224,1659.74,bybit,ckjjSVeFKwPuGbvxhGYJHjNCm7HXpKk46JaZWRDR1Q2CAqDdvt35mjTGQaZmkhFe,futures,100
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 14:51:15.000 UTC,AVAX,USDT,0.22126986,0.22117377,774.44,pumpdotfun,RRktC9X2R8Cf2G8JRmiY6neS9xgovJLWmKLX8s8M3XdfangXDJ8d5KjsRaAZBWHG,futures,100
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 15:09:06.000 UTC,ETH,USDT,0.31500154,0.31481831,1927.81,bybit,XYoZoWeTmiyv76vAoq1RBQWWGc7149kCt6aeCdeva7Xm7FCVbQtbfd1ymiSKEbpw,futures,2
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 16:31:39.000 UTC,DOGE,USDT,582.2213369,582.62241531,1746.66,okx,U2uYoToUiqNR6yJiz4cyQAde4fiL1ZJBaJxmWoGnK1UvTVRUvRQcw2raQhgaTZ4B,futures,20
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 18:12:17.000 UTC,XRP,USDT,3.87470528,3.87652128,85.63,raydium,wD9Ghfyw3vuzsnLheqxuoaEVPWsutYH9rTiYXizWejAJ49MK2fz38Dn8XaSYFBqb,futures,10
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 19:49:15.000 UTC,SHIB,USDT,187932.00081362,188070.08292455,169.14,bybit,z79FdnSGVEUvpa5qBPiFtHsnUQ6kJiaLeey5zzxNgD2VmHszmbDRLL5w875dAWti,futures,50
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 21:07:34.000 UTC,BCH,USDT,0.2557229,0.2559502,274.13,raydium,qMiFmn3Kr7TexbhP71RqAZqXivAQBNr3aGp1BThc64p7nfV2UBPdBH8gTiE6vnae,futures,2
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 21:35:21.000 UTC,SHIB,USDT,1650983.14226928,1651987.73274815,297.18,bybit,cXNGRYrACmUkaEMU4CAutRpssW3uLgyKRsJzmqhvJknPJwGphu2ztiS8L9Gx4Qyi,futures,10
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 22:04:52.000 UTC,ETH,USDT,0.02372485,0.02373952,1451.96,bybit,AMyZLVuockY9bNhticiMAhu6aWXtuavuwRqqxGSWeJ1ThX81WMrzEo7aqEUtUxNV,futures,20
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-02 22:43:47.000 UTC,UNI,USDT,2.10897118,2.10944867,864.68,binance,MkQZPXz4PvjkAS4XuyuY5hrXtN4KqpS6ErScC1ArAAEdfsoogCZwSynGifqDfHB8,futures,50
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 00:29:03.000 UTC,ADA,USDT,14.37671341,14.37677151,603.82,binance,hcsiuRuJZ8oadNYZrEa5Bw41yoJLVcS8xy9uDGJLmkpKqw1PZQQ1H6Z4pGYBpUZh,futures,100
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 01:51:07.000 UTC,BTC,USDT,0.00219445,0.00219533,400.71,raydium,he7ghxHCmpYvVvWkkSFSC8wJVaiRBzuMDTwpLY5BCtoe59CJjRhh8YquV696FiS3,futures,2
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 03:06:47.000 UTC,XRP,USDT,56.6842637,56.66824177,626.36,binance,DFNGdXzLq72fwuKRmmt55kTzfKCuZN7fxBPVgAKL4nH4HGfZ257vCTwQv1LWpmFr,futures,5
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 04:53:19.000 UTC,BTC,USDT,0.00175735,0.00175621,1604.46,raydium,VTWFs6yFSQgx14dkEhn5ikF7wBseAFYn7NqYDXZTNHDiSAYmFmGN1oyxipqKTcPP,futures,10
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 06:04:54.000 UTC,MATIC,USDT,5.28397204,5.28671608,224.57,pumpdotfun,3tbs6vV8idzBcxX8Mmch8yLyqxcPowfbzmCE4K1n2PxVoswmNx9msq7vZSx8JFb8,futures,50
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 06:25:49.000 UTC,BTC,USDT,0.00165382,0.00165433,754.97,binance,K27qmadfUbsPYyf7cNpxGhii2gySS7DiXhhZniz7xBcDuzniNDv9fVZPNoYNBdxx,futures,5
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 06:56:44.000 UTC,TON,USDT,6.31440523,6.31267613,66.93,bybit,63LyJ8zVW4JpSJgzSHDsMbHDGqeAwPV1DhYDHXhK92ALyQxkA3ZCgdFKZQY8oyCX,futures,2
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 08:45:23.000 UTC,BCH,USDT,0.03686544,0.03685427,1975.99,binance,tZjUbGRt5QUA73hckEwCMoxzj4rM397nPisK9FfQkPsntRXdvwThHiVYpco19Z88,futures,100
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 09:37:24.000 UTC,SOL,USDT,0.29355769,0.29345967,833.7,raydium,geCQqCRxwo4FcWKXs9jUiPWLbnEKex1Gkbukj3G2gDJNSHh9fM5dZThGmQqD575H,futures,20
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 10:31:25.000 UTC,ETH,USDT,0.0017364,0.00173569,664.17,raydium,nSUqwRX4CxcsdgfMuX7mn4q3q3yCgQd8sbSMR5ay6WjMSuQDGnXfJikWULyemPk5,futures,125
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 11:46:52.000 UTC,DOT,USDT,148.30399133,148.37722089,1838.97,pumpdotfun,PpJLz2XKTtSLsh4qMxi72DsvnZsUL9axjoKFBkRAMqcBjSP82uzeonGaXzy8bXQj,futures,2
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 13:24:51.000 UTC,UNI,USDT,1.13578798,1.13685108,465.67,binance,MWWcVC62wWoJdgc5tGKzpTHfUaZY3XMFAstWUCbHBnGUsBdyHGxWZkChpeyGL3sq,futures,50
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 15:09:50.000 UTC,MATIC,USDT,436.04695338,435.97413096,1853.2,binance,of1BjzJoWjEVsHyFER3KCmXfQddTGY8RkMbxYHLgTmNfwe7yofF9LZTjZ2QfCjun,futures,5
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 16:23:50.000 UTC,AVAX,USDT,0.09756138,0.09757369,341.46,pumpdotfun,EfKVDptjZzDDhoPfipJq2srRL2JgpR8sVti4YKkqdT3uQhotdo8hpc4dkUSg32o6,futures,100
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 17:17:31.000 UTC,TRX,USDT,115.26476841,115.16939659,1613.71,kucoin,q2pxyGBzX3FEcrkyCh3HkFeJi34DHozBXGEqSp1Re6ZSmHuZvqFpLAUuxGJ69sH1,futures,50
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 17:57:13.000 UTC,UNI,USDT,37.6993159,37.68438663,1545.67,okx,y3d4NeE18ZSTKwB7UF48s5cMxx7PJVCHdd2MT7wFXcUbVZ7pU8aFRrih2Rj9Nz9F,futures,5
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 18:16:21.000 UTC,XRP,USDT,57.74465187,57.78441391,638.08,binance,cqhhi1K1QvcSQ2fCPXXMbhjUuQWbRzQk4XSz8138tH2B4Ymh2DyPqjDUMqaovmmQ,futures,5
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 19:12:31.000 UTC,LTC,USDT,0.08535867,0.0853553,896.27,bybit,virW2qdMnc2kvfu6KBnRDYubEXWhgL1X5hHJf9WioV2qXN4hTAAFcakU7gVzNttX,futures,125
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 19:56:30.000 UTC,ADA,USDT,441.89463434,442.00162189,371.19,pumpdotfun,4WFWpa6t8CMoNyrtW27azEGhZcuYoSZ39uhYJX8jYH5YTGJovnVQ7RmZ8tCyYKnZ,futures,2
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 21:07:13.000 UTC,TON,USDT,8.10500415,8.1002023,214.78,bybit,EV8epYEZyWGvVfKuTsfJ6AtkCrPgBZqy88RDHHktRY5yNftSVjVXhwcfrk6UNMAH,futures,5
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-03 22:59:23.000 UTC,DOGE,USDT,95.21496384,95.27156814,428.47,raydium,p3u7j6av5x9SVVfYr2yZFQZQ3WKCAanK5k98sRfFPsg1Mt6fEYcVTz757WWS5iyU,futures,30
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-04 00:19:29.000 UTC,ADA,USDT,371.89428812,372.0713236,780.98,binance,CT9MAGPAMyikivBHmtSLr8a7NhMC6mZu6nfzq9M5eySKc8a7hsW1siqeqcK7yxE5,futures,5
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-04 00:54:59.000 UTC,ETH,USDT,0.00186935,0.00186885,715.02,okx,8jF4NugXzKektghpgEAvt6GqnpLjCoVw7aDdkD2Q8Ff26eXnQvfYp9CkSkh9SniN,futures,125
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-04 02:27:54.000 UTC,BTC,USDT,0.00060288,0.00060254,1651.3,raydium,rW2nUpz1JwKAvwGPWTzzkAChRCUeg9BhAb5LsFs4Xuiz87tYoDd5tkNDnMFqjSAF,futures,30
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-04 03:42:09.000 UTC,BCH,USDT,0.94910772,0.94929216,1017.44,kucoin,doJL5bCaiq3GQNRH3NqWdQMUZxH8VVXyj7VTbjB7xmApndHaKrJSTSJvZ4218PZz,futures,2
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-04 05:25:35.000 UTC,BTC,USDT,0.00059719,0.00059737,1635.7,pumpdotfun,WZv7QdFjnjLXeTbGtps5HkuFABZYkX7maqv77F7ur3D19ULzFZ9fdSEJtwb3wZdw,futures,30
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-04 06:34:12.000 UTC,AVAX,USDT,0.23861775,0.23854299,835.16,kucoin,1RVMRpRVxW219thnPQUYsjKH9XdhZS5jV5orma1rwFNun6Mtmk7jPoo2VLAoAHQX,futures,100
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-04 07:57:31.000 UTC,TRX,USDT,27.27356201,27.25269309,381.83,binance,iU3QbRed4GTnfQTNkS94gVgy9VvGY29oGAPsZ5mTvvwhkoeUizB41mezBb6taxGJ,futures,50
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-04 09:32:05.000 UTC,SHIB,USDT,497650.35341641,498139.10577104,895.77,kucoin,heepxUfqnrZMonYMvr5iS3Lgsg51KZ8XSShXcP8YgBHFtNJzuszTz5Ng3k4zHhfq,futures,100
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-04 10:14:11.000 UTC,BCH,USDT,0.15282121,0.15278924,1638.24,okx,CfBqaKHFaQST4tx41fp47UgrsgNakryh3MEQVDQ6qqTTF4c1EyaXzQytEyniV6Jd,futures,20
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-04 11:54:00.000 UTC,ADA,USDT,29.3993139,29.39550512,617.39,okx,Nk1qhMowKVKFWeNDxxJe96RMbykGmego9qpfYfuk2xnoFDhThgbUF4aWHsV8G1rm,futures,50
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-04 13:36:39.000 UTC,LTC,USDT,6.80864949,6.80246806,1143.85,bybit,pkGaNjeqQ3p1M2QA5N9W81HmUS5wvfk52maVdtyfQviV7nnCmfmifFkobuhKR25n,futures,2
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-04 15:17:30.000 UTC,AVAX,USDT,3.86028291,3.85772735,675.55,binance,tKfUa4XbanDGo3NwdmUN7JsANnNt41jqVJ6SfVRCt2jD5UsaUTEykr9Hm6jmzvi8,futures,5
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-04 16:33:17.000 UTC,TRX,USDT,107.01948187,106.91728771,1498.27,raydium,TURnYRy8VGeqTTbwXVqn99mzxftctW3PnndQzTCihfsRZygSUypXqHwXPMJgA1Mg,futures,50
0x0000001366b73348ace1da06a58ab1aaefdeeb95,2024-11-04 17:27:58.000 UTC,UNI,USDT,1.45514727,1.45624285,1491.53,okx,f5thMvQnPGyMhnN4zpp9PSh51tbgYcHryPT5Du115FYvdsjbt9C9fkuJQHJDH6DD,futures,125
